ID,台語羅馬字2,華語對譯,台語漢字,台語羅馬字,英文,freq,pos_h,,
43822,,;枇;,枇tiau5-tiau5,pi5-tiau5-tiau5,,397,b,,
43891,,;用少量油炸;脹裂;爆炸;,piak,piak,,973,VA,,
43893,,;煉油;,piak油,piak-iu5,,329,VA,,
43902,,;繃裂;,piak破,piak-phoa3,,355,,,
43905,,;丟;,piaN,piaN,,393,VC;VH,,
43906,,;扳;,pian,pian,,215,VC,,
43907,,;拋;,piaN,piaN,,226,VC,,
43908,,;攀;,pian,pian,,221,VC,,
43914,,;騙取;,pian2,pian2,,302,VC,,
43938,,;騙子;,pian2仙,pian2-sian,,663,Na,,
43973,,;丟棄;拋棄;,摒hiat掬,piaN3-hiat-kak,,631,VC,,
43993,,;掏空;,piaN3空空,piaN3-khang-khang,,531,VC,,
44054,,;丟棄;,摒掞sak,piaN3-tan3-sak,,597,VC,,
44126,,;破裂;崩;,piang3,piang3,,237,b;VH,,
44128,,;砰砰響;,piang3-piang3吼,piang3-piang3-hau2,,290,,,
44139,piaN-lai5-piaN-khu3,;丟來丟去;,piaN來piaN去,piaN-lai5-piaN-khi3,,3676,,,
44141,,;抨;,抨sak,piaN-sak,,191,b,,
44144,,;扳;,pian--tiau5,pian--tiau5,,423,VC,,
44237,,;欏;,pih,pih,,166,,,
44242,,;便捷;,pih-chah,pih-chah,,365,VH,,
44243,,;扎;利落;,pih扎,pih-chah,,525,VC;VH,,
44244,,;利落;整齊;,襒chah,pih-chah,,599,VH,,
44245,,;揎拳捋袖;,pih手lak8腳,pih-chhiu2-lak8-kioh,,1170,VA,,
44247,,;捲袖子;,pih手ng2,pih-chhiu2-ng2,,918,,,
44248,,;挽袖子;捲袖子;,襒手ng2,pih-chhiu2-ng2,,861,,,
44250,,;捲褲管;,pih褲腳,pih-khou3-kha,,1071,,,
44266,,;竹屏;,pin2仔,pin2-a2,,942,,,
44268,,;肋骨;,pin2仔骨,pin2-a2-kut,,1033,Na,,
44272,,;大頭針;,pin2針,pin2-chiam,,1042,,,
44329,,;霹哩啪啦響;,pin3-piang3吼,pin3-piang3-hau2,,430,,,
44401,peN-an5,;繃緊;,繃an5,piN-an5,,391,VR,,
44404,piN-bin7-phe5,;撐門面;,piN面皮,piN-bin7-phoe5,,894,,,
44406,piN-chhiu2-be2,;較量;,piN手尾,piN-chhiu2-boe2,,1600,VB,,
44432,,;拉下臉;,piN鐵面,piN-thih-bin7,,1077,VA,,
44434,,;攀附;,piN--tiau5,piN--tiau5,,450,VC,,
44464,,;裂;,pit,pit,,197,VH,,
44488,,;裂痕;,pit痕,pit-hun5,,276,Na,,
44497,pit--khu3,;裂了;,pit去,pit--khi3,,1757,,,
44498,,;裂開;,pit開,pit-khui,,800,VH,,
44506,,;皸裂;,pit裂,pit-leh8,,387,,,
44517,,;裂縫;,pit縫,pit-phang7,,419,Na,,
44519,pit-phe5,;裂皮;,pit皮,pit-phoe5,,352,,,
44527,,;裂紋;,pit-sun5,pit-sun5,,287,Na,,
44538,,;筆套;,筆that,pit-that,,309,Na,,
44540,,;筆帽;,筆that管,pit-that-kng2,,461,Na,,
44563,,;飯盒;,飯khok仔,png7-khok-a2,,1312,Na,,
44578,,;岫;棉套;,飯siu7,png7-siu7,,474,b,,
44596,,;嗙;,ph,pngh8,,32,,,
44607,po2-boe7-tiau5,;保不住;,保be7-tiau5,po2-be7-tiau5,,2673,VR,,
44772,,;搖動;,poa3,poa3,,312,VC,,
44779,,;袋;,poah8,poah8,,220,Nf,,
44785,poah8-thit-tho5,;賭著玩的;,跋chhit-tho5,poah8-chhit-tho5,,2935,,,
44793,,;賭博;,跋kiau2,poah8-kiau2,,492,VA,,
44803,,;下跌;,poah8落來,poah8--loh8-lai5,,2087,VJ,,
44818,,;睹輸;,跋輸kiau2,poah8-su-kiau2,,802,,,
44830,,;撥給;,撥hou7,poah-hou7,,1512,VR,,
44868,poaN3-thit-tho5,;半做半玩;,半chhit-tho5,poaN3-chhit-tho5,,1749,,,
44872,,;邊吃邊玩;,半食thit,poaN3-chiah8-thit,,2524,,,
44887,,;半飢餓;半飽不飽;,半iau餓,poaN3-iau-go7,,1830,,,
44888,,;半飽不飽;,半iau飽,poaN3-iau-pa2,,1716,,,
44901,,;半鹹淡;,半鹹chiaN2,poaN3-kiam5-chiaN2,,696,,,
44994,,;半靠半躺;,半the倒,poaN3-the-to2,,1091,,,
45017,,;半長不短;,半長m3磽巡,poaN3-tng5-m7-chiaN5-te2,,3231,,,
45052,,;過賬;,盤siau3,poaN5-siau3,,756,,,
45071,,;翻來覆去;,拌noa2,poaN7-noa2,,1561,VA,,
45083,,;叨登;,搬chhiau,poaN-chhiau,,336,,,
45108,,;跛;,poat,poat,,95,VH,,
45148,,;賠不起;,賠be7起,poe5-be7-khi2,,2258,VR,,
45164,,;陪伴;,phoa-N7-伴,poe5-phoaN7,,457,VC,,
45234,,;大概;冒;,poh,poh,,854,Db;VF,,
45346,,;撞到;,pong7著,pong7--tioh8,,2383,VR,,
45353,,;枯焦;痡;腐朽;腐爛;,pou,pou,,289,VH,,
45416,,;填塞;補缺;,補thap,pou2-thap,,365,VC;VB,,
45418,,;填補;,補that,pou2-that,,276,VC,,
45424,,;補綴;縫補;織補;,補thiN7,pou2-thiN7,,365,VC,,
45506,,;衣服邊緣;豆渣;摺邊;醬渣;,pou5,pou5,,556,Na,,
45542,,;平常;,pou7-pin5,pou7-pin5,,560,Dd;VH,,
45544,,;平常;,pou7-pin7,pou7-pin7,,484,Dd;VH,,
45560,,;朽木;,pou柴,pou-chha5,,270,Na,,
45565,pou--khu3,;枯朽;,pou去,pou--khi3,,1241,VH,,
45574,,;柴心兒;乾癟;,pou心,pou-sim,,1171,VH,,
45592,,;炮花生;烤花生;,pu5土豆,pu5-thou5-tau7,,1025,,,
45599,,;抱窩;孵巢;,孵siu7,pu7-siu7,,480,,,
45601,,;生;長;冒出;起泡;萌;,puh,puh,,951,VR;VA;VC;b;VH,,
45604,,;冒出來;,puh出來,puh--chhut-lai5,,2756,VR,,
45605,,;滋芽;萌芽;萌發;,puh芽,puh-ge5,,327,VJ;VH,,
45607,,;抽芽;芛;滋芽;發芽;萌芽;萌動;露苗;,puh芛,puh-iN2,,543,VA;VJ;VH,,
45610,,;化膿;,puh膿,puh-lang5,,599,VH,,
45612,,;生瘡;,puh粒仔,puh-liap8-a2,,1350,,,
45615,,;起泡沫;,puh波,puh-pho,,401,,,
45617,,;生痱子;,puh疿仔,puh-pui3-a2,,1219,,,
45640,,;胖嘟嘟;,肥lut-lut,pui5-lut-lut,,265,,,
45642,,;肥碩;,肥lut-sut,pui5-lut-sut,,392,VH,,
45652,,;胖乎乎;,肥thut-thut,pui5-thut-thut,,295,,,
45761,,;吹;,pun5,pun5,,281,VC,,
45762,pun5-chhe-e5,;號手;,pun5吹的,pun5-chhoe-e5,,2665,Na,,
45763,,;吹熄;,pun5-hoa,pun5-hoa,,402,,,
45764,,;吹熄;,歕hoa,pun5-hoa,,356,,,
45765,pun5-he2,;吹火;,pun5火,pun5-hoe2,,727,VA,,
45766,,;吹大氣;,pun5風,pun5-hong,,1722,,,
45768,,;吹風;,pun5風,pun5-hong7,,852,VH,,
45769,,;吹牛;,pun5風球,pun5-hong-kiu5,,1409,VA,,
45770,,;吹熄;,pun5互熄,pun5-hou7-sit,,861,,,
45772,pun5-koe-kui,;吹牛;,pun5雞kui,pun5-ke-kui,,1254,VA,,
45773,pun5-koe-kui,;大吹法螺;吹牛;吹噓;,歕雞kui,pun5-ke-kui,,1771,VA;VE,,
45774,pun5-koe-kui-a2,;吹氣球;,pun5雞kui仔,pun5-ke-kui-a2,,2001,,,
45775,,;吹氣;呼氣;,pun5氣,pun5-khui3,,554,VA,,
45777,,;吹喇叭;,pun5喇叭,pun5-la-pa,,584,,,
45778,,;張揚;,pun5嚷,pun5-liong2,,406,VC,,
45780,,;吹哨子;,pun5啡仔,pun5-pi-a2,,1324,,,
45782,,;吹哨子;,pun5啡啡仔,pun5-pi-pi-a2,,1325,,,
45788,,;肥鈍;笨重;,笨chhiang5,pun7-chhiang5,,582,VH,,
45812,,;分居;,分開khia7,pun-khui-khia7,,1175,VH,,
45826,,;分群;,分siu7,pun-siu7,,744,,,
46007,,;鏟土;,put土,put-thou5,,459,,,
46017,,;不正經;,不tong2,put-tong2,,3467,,,
46023,,;抓;捎;捉;,sa,sa,,583,VD;VC,,
46027,,;亂七八糟;嗄;,sa3,sa3,,649,I;VH,,
46031,,;服務;招待;,sa-bi2-suh,sa-bi2-suh,,665,VC,,
46033,,;沒抓到;,sa無著,sa-bo5-tioh8,,4837,,,
46036,,;瞇瞇眼;,sa-bui,sa-bui,,476,,,
46039,,;抓錢;,sa錢,sa-chiN5,,926,,,
46040,,;水煮;煠;,sah8,sah8,,453,VC,,
46043,,;麵湯;,sah8麵水,sah8-mi7-chui2,,1125,,,
46045,,;吹;趿;,sahN,sahN,,230,VC;b,,
46046,,;趿;,sahN頷管,sahN-am7-kun2,,389,b,,
46047,,;趿;,sahN-an5,sahN-an5,,196,b,,
46048,,;吹風;,sahN風,sahN-hong,,1265,VH,,
46049,,;饞勁兒;氣逆;迷戀;動心;窒息;,sahN氣,sahN-khui3,,881,VI;VJ;VH,,
46050,,;受潮;,sahN潤,sahN-lun7,,275,VH,,
46052,,;饞得慌;,sahN-sahN吼,sahN-sahN-hau2,,706,,,
46053,sahN-se3,;帶勁;得勁;趿;饞勁兒;,sahN勢,sahN-si3,,1630,b;VH,,
46054,,;非常中意;心動;砰然心動;動心;渴望;熱望;著急;,sahN心,sahN-sim,,2608,Na;VI;VK;VH,,
46056,,;趿;,sahN-tiau5,sahN-tiau5,,343,b,,
46057,,;迷上;傾倒;,sahN著,sahN-tioh8,,1791,VC,,
46079,sai2-boe7-chau2,;吃不開;,使be7走,sai2-be7-chau2,,3674,VH,,
46080,sai2-boe7-kiaN5,;吃不開;,使be7行,sai2-be7-kiaN5,,3650,VH,,
46098,,;糞坑;,屎hak8,sai2-hak8,,484,Nc,,
46105,,;他媽的;,使in娘,sai2-in-nia5,,2744,I,,
46109,,;襁褓;,屎尿chu7,sai2-jio7-chu7,,514,Na,,
46201,,;嘔氣;撒野;撒潑;鬧彆扭;賭氣;,sai7-thai2,sai7-thai2,,551,VA;VI;VH,,
46210,,;打耳光;打嘴巴;,揌嘴phoe,sai-chhui3-phe2,,1311,,,
46251,,;嗲氣;撒嬌;,sai-nai,sai-nai,,520,VA,,
46254,,;西邊;,西peng5,sai-peng5,,827,Nc,,
46263,,;推;推動;速;,sak,sak,,523,VC;b,,
46264,,;推開;,sak走,sak-chau2,,1175,VR,,
46265,,;推車;速;,sak車,sak-chhia,,886,Na;b,,
46266,sak-choe3-tui,;送做堆;圓房;,sak做堆,sak-cho3-tui,,1858,VA,,
46268,,;保險套;,sak-khu3,sak-khu3,,279,Na,,
46269,,;推開;,sak開,sak-khui,,915,VR,,
46270,,;推門;速;,sak門,sak-mng5,,760,b,,
46273,,;推近;,sak倚,sak-oa2,,513,,,
46274,,;推倒;速;,sak跋倒,sak-poah8-to2,,1027,VR;b,,
46276,,;速;,sak頭,sak-thau5,,865,b,,
46277,,;速;,sak稻,sak-tiu7,,269,b,,
46278,,;推倒;,sak倒,sak-to2,,823,VR,,
46283,,;敏捷;,捎liah8,sa-liah8,,385,VH,,
46299,sam3-ma7,;叱罵;,sam3罵,sam3-me7,,574,,,
46309,,;抓錯;搞錯;,sa-m7著,sa-m7-tioh8,,2243,,,
46357,,;兇巴巴;,三八khiang3,sam-pat-khiang3,,1115,,,
46406,,;長挑;瘦長;,瘦lo3,san2-lo3,,701,VH,,
46450,,;喝寡酒;,散lim,san3-lim,,483,,,
46458,,;散;,散散leh,san3-san3--leh,,568,VC;VH,,
46479,,;涵;,參aN5,saN-aN5,,1653,b,,
46501,,;打照面兒;,參chhio7面,saN-chhio7-bin7,,2584,,,
46508,,;接吻;斟;,參chim,saN-chim,,1881,VA;VC,,
46509,,;打招呼;,saN借問,saN-chioh-mng7,,2563,VB,,
46514,,;誇耀;,sang2,sang2,,157,VE,,
46515,,;神氣;盛氣凌人;,sang2氣,sang2-khui3,,1302,VH,,
46516,sang2-se3,;仗勢欺人;灑脫;得勁;得勢;舒服;盛氣凌人;驕傲;高傲;,sang2勢,sang2-si3,,2784,VA;VH,,
46530,,;贈給;贈與;,送hou7,sang3-hou7,,1782,VD,,
46546,,;過禮;,送siaN7,sang3-siaN7,,743,,,
46552,,;氧氣;,sang3素,sang3-sou3,,305,Na,,
46558,,;鬆緊;,鬆an5,sang-an5,,404,Na,,
46572,,;鬆散;,鬆thau2,sang-thau2,,317,VH,,
46632,,;鼎立;,三腳tu,saN-kha-tu,,2927,VA,,
46650,,;相通;,相lang3-thang3,saN-lang3-thang3,,2182,VA,,
46653,,;三輪車;,三lian2車,saN-lian2-chhia,,3053,Na,,
46655,,;一連串;接連;絡繹;,參連soa3,saN-lian5-soa3,,3460,VA;Dh,,
46693,,;相繼;連二連三;,參soa3,saN-soa3,,2662,Dh,,
46702,,;相通;,參thang3,saN-thang3,,1929,VA,,
46707,,;相配;,參thin7,saN-thin7,,1786,VH,,
46717,,;吞食;卑下;歃;,sap,sap,,419,VC;b;VH,,
46720,,;廢人;撥皮;,sap仔,sap-a2,,1809,Na,,
46727,,;生魚片;,sa-si2-mih,sa-si2-mih,,871,Na,,
46742,,;肥皂;,sat-bun5,sat-bun5,,575,Na,,
46748,,;摸門兒;,sa著總,sa-tioh8-chang2,,1776,,,
46755,,;鼻塞;,sat鼻,sat-phiN7,,512,VH,,
46869,,;發狠地放;,se3,se3,,972,,,
46975,,;疲軟;,se7軟,se7-nng2,,448,VH,,
46976,,;灰溜溜;委靡;萎靡;蔫巴;頹然;頹廢;懶散;,se7-se7,se7-se7,,478,Dh;VH,,
46977,,;悵惘;頹喪;頹靡;,se7神,se7-sin5,,516,VH,,
46979,,;垂頭喪氣;,se7頭se7神,se7-thau5-se7-sin5,,1495,VH,,
47001,,;旋轉;圍繞;踅;輪轉;環行;環繞;轉;,seh8,seh8,,1080,VA;VC;VJ,,
47003,,;轉磨;,seh8磨,seh8-bo7,,761,,,
47006,,;轉椅;,seh8椅,seh8-i2,,723,,,
47010,,;繞圈子;,seh8圈仔,seh8-khoan5-a2,,1418,VA,,
47011,,;繞圈子;,seh8箍,seh8-khou,,691,VA,,
47013,,;盤旋;,seh8箍輾,seh8-khou-lin3,,621,VA,,
47016,,;周旋;渦流;,seh8螺,seh8-le5,,593,VB,,
47018,,;漩渦;,seh8螺水,seh8-le5-chui2,,1490,Na,,
47019,,;盤梯;,seh8螺梯,seh8-le5-thui,,574,,,
47021,,;繞脖子;,seh8玲啷,seh8-leng5-long,,1192,VH,,
47025,,;環道;繞道;轉道;,seh8路,seh8-lou7,,1132,VA,,
47029,,;盤槓子;,seh8單槓,seh8-tan-kng3,,762,Na,,
47030,seh8-toe7-kiu5,;環球;,seh8地球,seh8-te7-kiu5,,1038,A,,
47031,,;掉頭;,seh8頭,seh8-thau5,,1202,VA,,
47033,,;繞場;,seh8場,seh8-tiuN5,,579,,,
47056,,;塞縫;,seh縫,seh-phang7,,560,,,
47130,,;適於;,適合ti7,sek-hap8-ti7,,1118,VH,,
47170,soe-lang,;稀疏;,疏lang,se-lang,,533,VH,,
47229,,;省麻煩;,省siau3,seng2-siau3,,580,,,
47376,,;寵壞;,seng7壞,seng7-hai7,,661,VR,,
47381,,;溺愛;,恿甲peh壁,seng7-kah-peh-piah,,2247,VC,,
47497,siN-kou-nah-phu2,;發霉;,生菇拉phu2,seN-kou-nah-phu2,,1227,VH,,
47515,,;鍋子;,seN鍋,seN-oe,,496,Na,,
47521,siN-phu2,;發霉;,生phu2,seN-phu2,,763,VH,,
47533,siN-sian,;生鏽;,生sian,seN-sian,,993,VH,,
47537,siN-sian-bin7,;面目可憎;,生sian面,seN-sian-bin7,,1328,VH,,
47542,siN-soaiN-a2,;下疳;,生soaiN仔,seN-soaiN-a2,,1669,Na,,
47586,,;死板;呆板;板滯;蒼白;,死bai2,si2-bai2,,1068,VH,,
47612,,;死翹翹;,死gian7-gian7,si2-gian7-gian7,,696,,,
47621,,;死皮賴臉;,死hou7人,si2-hou7-lang5,,2829,,,
47671,,;遲鈍;遲緩;,死so5,si2-so5,,561,VH,,
47714,si3-koe3-chhit-tho5,;漫遊;,四界chhit-tho5,si3-ke3-chhit-tho5,,3453,VA,,
47721,si3-koe3-sa,;到處抓;捎;,四界sa,si3-ke3-sa,,4674,VD,,
47724,si3-koe3-so5,;四處閒逛;四處遊蕩;閒蕩;溜噠;遊蕩;,四界so5,si3-ke3-so5,,3826,VA,,
47731,,;四腳分立;徛;,四腳khia7,si3-kha-khia7,,1949,,,
47733,,;蜥蜴;,四腳thiau5,si3-kha-thiau5,,1432,Na,,
47744,,;淚流滿面;,四lam5垂,si3-lam5-sui5,,1306,VH,,
47761,,;零食;,si3-siu3,si3-siu3,,561,Na,,
47767,,;零食;,si3-su3,si3-su3,,604,Na,,
47865,,;嗎;,是=m,si7-m7,,2449,Td,,
47866,,;是不是;,是m7,si7-m7,,4459,,,
47867,,;是否;,是m7是,si7-m7-si7,,3353,Dj,,
47901,,;筆誤;寫錯;,寫taN7,sia2-taN7,,984,VA,,
47919,,;卸責;溜肩膀;,卸ke5,sia3-ke5,,500,VA,,
48048,,;窺探;,siam,siam,,121,VC,,
48050,,;藏躲;,bih,siam2-bih,,433,,,
48051,,;閃躲;躲藏;藏躲;,閃bih,siam2-bih,,647,VA;VC,,
48074,,;尋;撏;,siam5,siam5,,159,VC,,
48078,,;撏;,siam5頷管,siam5-am7-kun2,,412,,,
48082,,;抄手兒;,siam5袖,siam5-siu7,,489,,,
48083,,;撏;,siam5頭鬃,siam5-thau5-chang,,881,,,
48084,,;撏;,siam5頭毛,siam5-thau5-mng5,,1047,,,
48085,,;掖得緊緊的;,siam5-tiau5-tiau5,siam5-tiau5-tiau5,,2214,,,
48089,,;污垢;鏽;,sian,sian,,444,Na;VH,,
48092,,;分錢的單位;,sian2,sian2,,2048,,,
48116,,;打耳光;打嘴巴;掌嘴;,搧嘴phoe,sian3-chhui3-phe2,,1333,VA,,
48138,,;如所預料;聖;,聖tu2聖,siaN3-tu2-siaN3,,727,b,,
48139,,;引誘;,siaN5,siaN5,,345,VC,,
48145,,;誘出;,siaN5出來,siaN5--chhut-lai5,,2106,VR,,
48154,,;引誘;,siaN5人,siaN5--lang5,,2096,VC,,
48164,,;女牆;,城tiap8,siaN5-tiap8,,492,,,
48170,,;疲倦;疲憊;厭倦;厭煩;膩;,sian7,sian7,,506,VK;VJ;VH,,
48171,,;屜子;,siaN7層,siaN7-chan5,,400,,,
48178,,;淫雨;霪雨;,sian7雨,sian7-hou7,,918,Na,,
48182,sian7-kah-na2-hou2-hu5,;人困馬乏;,sian7假那虎魚,sian7-kah-na2-hou2-hi5,,3996,VH,,
48184,,;疲憊不堪;懶洋洋;,sian7落落,sian7-lak-lak,,1883,VH,,
48188,,;提盒;,siaN7籃,siaN7-na5,,505,Na,,
48190,,;懨懨;懶洋洋;,sian7-sian7,sian7-sian7,,208,VH,,
48193,,;厭倦;,sian7斗,sian7-tau2,,458,VJ,,
48194,,;疲憊不堪;懶洋洋;,sian7篤篤,sian7-tauh-tauh,,1468,VH,,
48196,,;疲倦;,sian7蟶,sian7-than,,263,VH,,
48197,,;守官;蝎虎;壁虎;,sian7蟲,sian7-thang5,,2731,Na,,
48200,,;疲倦;,sian7頭,sian7-thau5,,883,VH,,
48202,,;疲倦;疲備;,sian7-tuh-tuh,sian7-tuh-tuh,,430,VH,,
48203,,;疲倦;疲憊不堪;懶洋洋;,sian7嘟嘟,sian7-tuh-tuh,,1540,VH,,
48218,,;敲;,siang3,siang3,,247,VC,,
48233,,;相像;,siang5,siang5,,722,VH,,
48319,,;撏;雙手緊抱;,雙手siam5,siang-chhiu2-siam5,,1342,,,
48497,,;買關節;,siap錢,siap-chiN5,,796,,,
48504,,;整齊;,siap疊,siap-tiap8,,419,VH,,
48512,,;襯衫;,siat-chuh,siat-chuh,,314,Na,,
48552,,;風魔;痟;瘋魔;,siau2,siau2,,568,Na,,
48597,,;小氣;貪小便宜;,小鄙gian2,siau2-phi2-gian2,,1462,VH,,
48599,,;小氣;貪小便宜;,小鄙ian2,siau2-phi2-ian2,,1490,VH,,
48602,,;小氣;貪小便宜;,小鄙lian2,siau2-phi2-lian2,,1507,VH,,
48627,,;數;賬;,siau3,siau3,,342,Ne;Na;VK;VC,,
48631,,;賬目;,siau3目,siau3-bak8,,736,Na,,
48634,siau3-boe7-tioh8,;數不著;,數be7著,siau3-be7-tioh8,,3607,,,
48648,,;掌櫃;,siau3櫃,siau3-kui7,,434,Na,,
48652,,;思念;,siau3念,siau3-liam7,,612,VJ,,
48668,,;賬簿;,siau3簿,siau3-phou7,,317,Na,,
48671,,;妄想;,siau3想,siau3-siuN7,,1842,VE,,
48677,,;淫水;精液;,siau5,siau5,,589,Na,,
48694,,;消炎;,消hong5,siau-hong5,,757,VH,,
48766,,;宣泄;排泄;排解;排遺;解手;,消thau2,siau-thau2,,719,VA;VC,,
48845,,;上下一起;顫悠;,sim3,sim3,,2589,VH,,
48847,,;徘徊不前;殿後;躲在後頭;躊躇不前;,sim3尾後,sim3-boe2-au7,,4812,VH,,
48850,,;沈吟;沉吟;愖;,sim7,sim7,,280,VA;VE,,
48911,,;狠心;鐵石心腸;,心肝an5,sim-koaN-an5,,1410,VH,,
48927,,;心肝;,心肝m5V,sim-koaN-lou5,,1367,Na,,
49147,,;順便;,順soa3,sin7-soa3,,713,Dh,,
49154,,;新面孔;,新面chhiuN,sin-bin7-chhiuN,,1157,Na,,
49181,,;新手;,新chiN2仔,sin-chiN2-a2,,1697,Na,,
49446,,;m2竣l;弟弟的太太;,小m2等J,sio2-kim7-a2,,3068,,,
49523,,;迂緩;,sio5,sio5,,127,VH,,
49525,,;遲鈍;,sio5-sio5,sio5-sio5,,146,VH,,
49531,sio-pat,;相識;,相bat,sio-bat,,907,VH,,
49540,,;打架;相撞;,相cheng,sio-cheng,,1698,VA;VH,,
49548,,;相偕;連be7;結伴;,相chhoa7,sio-chhoa7,,1129,Dh,,
49549,,;私奔;,相chhoa7走,sio-chhoa7-chau2,,1469,VA,,
49558,,;接吻;親吻;親嘴;,相chim,sio-chim,,1039,VA;VC,,
49578,,;腐臭;,sioh8,sioh8,,254,VH,,
49584,,;落寞;寥落;,sioh8-sioh8,sioh8-sioh8,,326,VH,,
49585,,;熱烘烘;,燒haN5-haN5,sio-haN5-haN5,,626,VH,,
49602,sio-he2--e5,;生火;生火的人;,燒火e5,sio-hoe2--e5,,3781,VA,,
49617,,;角力;摔角;相撲;,相ian2,sio-ian2,,1036,VA;Na,,
49654,,;土司;,俗phang2,siok8-phang2,,430,Na,,
49670,,;椵;,相ke5,sio-ke5,,710,,,
49675,,;排擠;,相keng7,sio-keng7,,873,VC,,
49679,,;互相覆蓋;匼;,相khap,sio-khap,,1064,,,
49687,,;相拉;,相khiu2,sio-khiu2,,951,,,
49689,,;相撞;,相khok8,sio-khok8,,893,VH,,
49721,,;暖和;,燒lo7,sio-lo7,,1799,VH,,
49725,,;暖和;,燒loh8,sio-loh8,,1872,VH,,
49729,,;互相擁抱;,相mouh,sio-mouh,,1098,,,
49878,sio-phiN,;佔便宜;,相pheN,sio-pheN,,890,VB,,
49884,saN-pi2-pheng7,;對照;相較;比較;,相比pheng7,sio-pi2-pheng7,,3201,VJ,,
49904,,;相像;,相siang5,sio-siang5,,1270,VH,,
49909,,;相率;接續;,相soa3,sio-soa3,,1037,Dh;VJ,,
49919,,;互相牴撞;,相tak,sio-tak,,1043,,,
49934,,;相配;,相thin,sio-thin,,762,VH,,
49946,,;相遇;,相tng7,sio-tng7,,944,VA,,
49953,,;傳染;,相tou3,sio-tou3,,806,VD,,
49954,,;相遇;,相tu2,sio-tu2,,995,VA,,
49983,,;哆嗦;,si-si-chhoah,si-si-chhoah,,478,VA,,
49984,,;動作快速;摳搜;,si-si-seh8-seh8,si-si-seh8-seh8,,1187,,,
49985,,;斯須;,si刷,si-soah,,604,,,
49988,,;窸窣;,si刷,si-soat,,328,Dh,,
50069,,;有一得一;實實在在;,實tu2實,sit8-tu2-sit8,,5586,,,
50258,,;岫;窟宅;,siu7,siu7,,259,b,,
50384,,;收藏;保藏;貯存;,收khng3,siu-khng3,,655,VC,,
50429,,;濕漉漉;,瘍lehl-eh,siuN5-leh8-leh8,,398,VH,,
50435,siuN7-boe7-kau3,;不圖;沒想到;想不到;,想be7到,siuN7-be7-kau3,,6297,Db;VK;Dk;VJ,,
50436,siuN7-boe7-khui,;想不開;,想be7開,siuN7-be7-khui,,3967,VR,,
50458,,;不可思議;,想long2無,siuN7-long2-bo5,,4311,VH,,
50465,,;杯筊;,siuN7杯,siuN7-poe,,535,,,
50468,,;想偷懶;,想sian7,siuN7-sian7,,1685,,,
50487,,;太多;,傷che7,siuN-che7,,2033,Ne;VH,,
50527,,;收賬;,收siau3,siu-siau3,,568,VA,,
50565,,;開玩笑;戲弄;,sng2笑,sng2-chhio3,,1915,VC;VB,,
50567,,;戲水;,sng2水,sng2-chui2,,1104,VA,,
50570,,;玩法;,sng2法,sng2-hoat,,1148,Na,,
50580,,;綁緊;,sng3,sng3,,382,VR,,
50583,sng3-boe7-tit-si7,;指不勝屈;,算be7得是,sng3-be7-tit-si7,,4469,VH,,
50600,,;算帳;,算siau3,sng3-siau3,,693,VA;VB,,
50604,,;數一數二;,算有tioh8,sng3-u7-tioh8,,4235,VH,,
50639,,;酸不溜丟;酸溜溜;,酸kiuh-kiuh,sng-kiuh-kiuh,,1892,VH,,
50644,,;微酸的;,酸lam,sng-lam,,1766,,,
50674,,;枷鎖;,鎖ke5,so2-ke5,,343,Na,,
50680,,;鎖上;,鎖leh,so2--leh,,956,VR,,
50687,,;鎖住;,鎖tiau5,so2-tiau5,,857,VR,,
50708,,;爬行;蛇行;閒逛;閒蕩;遊蕩;蜿蜒;磨蹭;遲緩;黏糊;蹓躂;蠕動;;,so5,so5,,1173,VA;VH,,
50709,,;慢郎中;,so5犅,so5-kang2,,641,,,
50710,,;慢郎中;,so5龜,so5-ku,,750,,,
50711,,;慢吞吞;,so5-so5,so5-so5,,269,VH,,
50712,,;慢慢地;,so5-so5仔,so5-so5-a2,,1237,,,
50713,,;反應遲鈍;,so5-so5也,so5-so5-a7,,1403,,,
50731,,;挪窩兒;,徙siu7,soa2-siu7,,406,,,
50736,,;漱口;,soa2,soa3,,339,VA,,
50739,soa3-be2,;末後;,soa3尾,soa3-boe2,,1197,,,
50740,,;帶手;就手;趁手;順手;跟手;隨手;,soa3手,soa3-chhiu2,,4017,Dh;VH,,
50742,,;接茬兒;答茬兒;搭腔;接手;,soa3嘴,soa3-chhui3,,1077,VC,,
50745,soa3-chhui3-be2,;答茬兒;,soa3嘴尾,soa3-chhui3-boe2,,1459,,,
50747,,;賡續;續接;,soa3接,soa3-chiap,,548,,,
50749,,;刮風;,soa3風,soa3-hong,,1371,VA,,
50750,,;刷牙;漱口;,soa3口,soa3-khau2,,631,VA,,
50754,soa3--loh8-khu3,;接荏兒;接著;跟著;繼而;,soa3落去,soa3--loh8-khi3,,3801,VR;Dd,,
50757,,;接話;答茬兒;,soa3話,soa3-oe7,,1080,,,
50758,,;擺;,soa3擺,soa3-pai2,,482,VC,,
50759,,;接班;,soa3班,soa3-pan,,533,VA,,
50760,soa3-se3,;得手;,soa3勢,soa3-si3,,1255,VH,,
50762,,;世;,soa3隊,soa3-tui7,,423,Nf,,
50787,,;罷了;,soah,soah,,946,,,
50813,,;加鹽;,soah鹽,soah-kiam5,,570,,,
